Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Bradford,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Coventry,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Ipswich,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Bradford,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Coventry,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Ipswich,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves
2000-09-06,1.0,1.0,D,0.0,0.0,D,Mark Halsey,8.0,11.0,6.0,3.0,10.0,14.0,14.0,16.0,3.0,3.0,1.0,0.0,2.0,2.9,3.0,1.8,3.3,3.75,2000,9,2,2.0,0,1.3571428571428572,1.0202702702702702,Charlton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000-09-06,3.0,3.0,D,0.0,1.0,A,Rob Styles,9.0,5.0,5.0,4.0,11.0,5.0,8.0,10.0,3.0,2.0,0.0,0.0,2.3,2.9,2.5,2.4,3.25,2.5,2000,9,2,6.0,1,0.9615384615384616,0.875,Derby,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-06,3.0,1.0,H,3.0,0.0,H,Neale Barry,11.0,9.0,7.0,4.0,8.0,7.0,13.0,7.0,0.0,2.0,0.0,0.0,1.6,3.2,4.2,1.57,3.5,5.0,2000,9,2,4.0,1,2.0642201834862384,1.1312335958005248,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-06,2.0,2.0,D,1.0,0.0,H,Mike Riley,12.0,13.0,5.0,5.0,7.0,6.0,16.0,22.0,3.0,1.0,0.0,0.0,2.2,2.9,2.7,2.2,3.0,3.0,2000,9,2,4.0,1,2.045766590389016,1.6064073226544622,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-06,2.0,1.0,H,0.0,0.0,D,Paul Taylor,12.0,7.0,6.0,3.0,6.0,2.0,12.0,13.0,1.0,1.0,0.0,0.0,1.7,3.1,3.8,1.66,3.4,4.33,2000,9,2,3.0,1,1.4557522123893805,1.236842105263158,Leicester,Ipswich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,3.0,2.0,H,1.0,0.0,H,Graham Barber,14.0,9.0,8.0,7.0,9.0,4.0,17.0,17.0,3.0,4.0,0.0,0.0,1.35,3.8,6.2,1.36,3.75,8.0,2000,9,5,5.0,1,2.0642201834862384,1.6205250596658711,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,1.0,2.0,A,1.0,0.0,H,Steve Bennett,9.0,12.0,5.0,9.0,7.0,7.0,16.0,5.0,3.0,0.0,0.0,0.0,1.9,2.9,3.2,1.83,3.3,3.6,2000,9,5,3.0,1,1.2967032967032968,1.0666666666666667,Middlesbrough,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,3.0,0.0,H,1.0,0.0,H,Neale Barry,15.0,5.0,7.0,1.0,4.0,4.0,18.0,14.0,1.0,3.0,0.0,0.0,1.35,3.8,6.2,1.25,4.5,10.0,2000,9,5,3.0,1,2.0756880733944953,0.8604651162790697,Man United,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000-09-09,1.0,0.0,H,0.0,0.0,D,Mike Dean,17.0,9.0,6.0,5.0,10.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,1.75,3.1,3.6,1.66,3.4,4.33,2000,9,5,1.0,0,1.4557522123893805,1.0202702702702702,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000-09-09,0.0,0.0,D,0.0,0.0,D,Graham Poll,10.0,10.0,4.0,3.0,5.0,6.0,17.0,21.0,0.0,3.0,0.0,0.0,2.35,3.0,2.35,2.4,3.25,2.5,2000,9,5,0.0,0,1.4937027707808563,1.573394495412844,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,0.0,0.0,D,0.0,0.0,D,Paul Durkin,9.0,11.0,1.0,5.0,6.0,6.0,15.0,14.0,2.0,2.0,0.0,0.0,2.7,2.9,2.2,3.0,3.2,2.1,2000,9,5,0.0,0,0.7368421052631579,1.3461538461538463,Coventry,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,1.0,1.0,D,1.0,0.0,H,Alan Wiley,9.0,18.0,5.0,11.0,4.0,10.0,17.0,13.0,0.0,2.0,0.0,0.0,3.8,3.1,1.7,4.5,3.5,1.61,2000,9,5,2.0,0,1.0526315789473684,1.6064073226544622,Bradford,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-09,1.0,2.0,A,0.0,1.0,A,Andy D'Urso,15.0,5.0,5.0,2.0,5.0,3.0,9.0,13.0,1.0,3.0,0.0,0.0,2.5,2.9,2.3,2.75,3.2,2.25,2000,9,5,3.0,1,1.3421052631578947,1.1312335958005248,Ipswich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-10,2.0,2.0,D,2.0,0.0,H,Peter Jones,12.0,10.0,6.0,6.0,4.0,11.0,17.0,12.0,3.0,1.0,0.0,0.0,1.8,3.0,3.5,2.0,3.2,3.2,2000,9,6,4.0,1,0.9615384615384616,0.9307692307692308,Derby,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-11,1.0,0.0,H,0.0,0.0,D,Steve Dunn,15.0,11.0,7.0,5.0,11.0,3.0,14.0,13.0,1.0,2.0,0.0,0.0,2.0,2.9,3.0,1.9,3.25,3.4,2000,9,0,1.0,0,1.8256880733944953,1.0759162303664922,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000-09-16,2.0,1.0,H,1.0,0.0,H,Paul Taylor,15.0,10.0,8.0,5.0,4.0,5.0,16.0,28.0,2.0,3.0,0.0,0.0,1.8,3.0,3.5,1.72,3.4,4.0,2000,9,5,3.0,1,1.0884615384615384,0.6862745098039216,Sunderland,Derby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,2.0,0.0,H,0.0,0.0,D,Barry Knight,13.0,10.0,9.0,7.0,4.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,2.9,2.9,2.1,2.75,3.25,2.2,2000,9,5,2.0,0,1.3666666666666667,1.0554156171284634,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,1.0,3.0,A,0.0,3.0,A,Dermot Gallagher,6.0,17.0,4.0,9.0,6.0,5.0,10.0,11.0,4.0,1.0,0.0,0.0,3.5,3.0,1.8,4.33,3.3,1.7,2000,9,5,4.0,1,1.5308924485125859,1.6055045871559632,Everton,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,1.0,2.0,A,1.0,1.0,D,Mark Halsey,11.0,12.0,6.0,7.0,6.0,3.0,12.0,19.0,1.0,3.0,0.0,0.0,1.35,3.8,6.2,1.5,3.4,6.0,2000,9,5,3.0,1,1.4076923076923078,1.236842105263158,Leeds,Ipswich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,2.0,0.0,H,1.0,0.0,H,Rob Styles,12.0,8.0,7.0,4.0,5.0,6.0,8.0,12.0,0.0,2.0,0.0,0.0,1.4,3.6,5.5,1.57,3.5,5.0,2000,9,5,2.0,0,1.3298153034300793,0.5263157894736842,Aston Villa,Bradford,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,2.0,1.0,H,1.0,0.0,H,Mike Dean,18.0,6.0,13.0,2.0,8.0,4.0,5.0,13.0,1.0,2.0,0.0,0.0,1.35,3.8,6.2,1.25,4.33,10.5,2000,9,5,3.0,1,2.133640552995392,1.1578947368421053,Arsenal,Coventry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-16,1.0,0.0,H,1.0,0.0,H,Jeff Winter,9.0,10.0,5.0,5.0,7.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,2.7,2.9,2.2,2.62,3.25,2.3,2000,9,5,1.0,0,1.3571428571428572,1.3990825688073394,Charlton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-09-17,0.0,2.0,A,0.0,1.0,A,Graham Barber,16.0,7.0,10.0,5.0,15.0,3.0,16.0,17.0,3.0,1.0,0.0,0.0,1.5,3.4,4.7,1.53,3.4,5.5,2000,9,6,2.0,0,2.045766590389016,1.3392857142857142,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-17,1.0,1.0,D,0.0,1.0,A,David Ellaray,15.0,7.0,4.0,2.0,9.0,0.0,5.0,13.0,0.0,2.0,0.0,0.0,2.7,2.9,2.2,2.62,3.25,2.3,2000,9,6,2.0,0,1.4516971279373367,1.6082004555808656,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-17,1.0,1.0,D,0.0,0.0,D,Steve Lodge,11.0,4.0,4.0,2.0,9.0,3.0,15.0,11.0,2.0,5.0,0.0,0.0,2.2,3.0,2.6,2.3,3.25,2.62,2000,9,6,2.0,0,2.1908212560386473,0.875,Man City,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,1.0,1.0,D,0.0,1.0,A,Barry Knight,13.0,16.0,7.0,6.0,7.0,4.0,17.0,15.0,2.0,2.0,1.0,0.0,2.35,3.0,2.35,3.2,3.2,2.0,2000,9,5,2.0,0,0.9615384615384616,1.3461538461538463,Derby,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,0.0,1.0,A,0.0,1.0,A,Steve Dunn,14.0,6.0,6.0,4.0,7.0,5.0,14.0,18.0,3.0,1.0,0.0,0.0,2.1,2.9,2.9,2.2,3.25,2.75,2000,9,5,1.0,0,1.0526315789473684,1.0202702702702702,Bradford,Southampton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000-09-23,0.0,3.0,A,0.0,2.0,A,Neale Barry,9.0,12.0,2.0,10.0,5.0,6.0,12.0,11.0,0.0,1.0,0.0,0.0,2.1,2.9,2.9,2.2,3.25,2.75,2000,9,5,3.0,1,0.7368421052631579,1.0759162303664922,Coventry,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000-09-23,1.0,1.0,D,1.0,1.0,D,Mike Riley,11.0,8.0,6.0,3.0,12.0,3.0,14.0,18.0,2.0,2.0,0.0,0.0,1.4,3.6,5.5,1.4,3.75,7.0,2000,9,5,2.0,0,2.0642201834862384,0.8604651162790697,Liverpool,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000-09-23,1.0,1.0,D,0.0,0.0,D,Paul Durkin,17.0,10.0,6.0,4.0,4.0,7.0,8.0,13.0,1.0,2.0,0.0,0.0,3.3,3.0,1.85,4.5,3.3,1.66,2000,9,5,2.0,0,1.3421052631578947,1.6064073226544622,Ipswich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,0.0,1.0,A,0.0,1.0,A,Andy D'Urso,12.0,4.0,5.0,2.0,4.0,7.0,14.0,10.0,1.0,2.0,0.0,0.0,1.45,3.5,5.0,1.44,3.6,6.5,2000,9,5,1.0,0,1.4937027707808563,0.9307692307692308,Newcastle,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,3.0,3.0,D,3.0,2.0,H,Peter Jones,11.0,13.0,5.0,5.0,8.0,4.0,15.0,19.0,3.0,2.0,0.0,0.0,1.6,3.2,4.2,1.61,3.5,4.5,2000,9,5,6.0,1,2.0756880733944953,1.573394495412844,Man United,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,1.0,1.0,D,0.0,0.0,D,Mark Halsey,12.0,15.0,5.0,7.0,5.0,5.0,7.0,14.0,3.0,0.0,0.0,0.0,2.3,2.9,2.5,2.37,3.1,2.62,2000,9,5,2.0,0,1.2967032967032968,1.1312335958005248,Middlesbrough,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-23,0.0,0.0,D,0.0,0.0,D,Steve Bennett,18.0,7.0,5.0,2.0,5.0,4.0,10.0,14.0,0.0,2.0,0.0,0.0,1.6,3.3,4.0,1.53,3.4,5.5,2000,9,5,0.0,0,1.8256880733944953,1.6205250596658711,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-24,1.0,1.0,D,1.0,0.0,H,Alan Wiley,10.0,9.0,4.0,3.0,9.0,3.0,14.0,13.0,3.0,1.0,0.0,0.0,1.75,3.1,3.6,1.8,3.3,3.75,2000,9,6,2.0,0,1.4557522123893805,1.0666666666666667,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-30,0.0,1.0,A,0.0,0.0,D,Paul Taylor,9.0,15.0,7.0,9.0,10.0,8.0,16.0,12.0,0.0,1.0,0.0,0.0,2.3,2.9,2.5,2.4,3.25,2.5,2000,9,5,1.0,0,2.1908212560386473,1.0554156171284634,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000-09-30,4.0,3.0,H,0.0,1.0,A,Neale Barry,14.0,10.0,7.0,5.0,6.0,4.0,11.0,20.0,0.0,2.0,0.0,0.0,1.8,3.0,3.5,1.72,3.4,4.0,2000,9,5,7.0,1,1.4076923076923078,1.3990825688073394,Leeds,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000-09-30,0.0,3.0,A,0.0,1.0,A,Jeff Winter,7.0,9.0,3.0,7.0,4.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,1.75,3.1,3.6,1.72,3.4,4.0,2000,9,5,3.0,1,1.5308924485125859,1.236842105263158,Everton,Ipswich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
